userId,venueCategory,1
1020,Clothing Store,7
1734,Café,19
1634,Record Shop,20
1608,Park,9
1743,Donut Shop,2
689,Furniture / Home Store,1
827,Train Station,91
426,Building,9
1541,Cemetery,4
1634,General Entertainment,33
560,Train Station,794
2090,Electronics Store,18
784,Gym / Fitness Center,42
703,Ramen /  Noodle House,38
1058,Ferry,1
2110,Bookstore,4
1468,Dessert Shop,3
1096,Library,2
2280,Convenience Store,34
1751,Train Station,112
1018,College Academic Building,77
720,Neighborhood,3
2092,Office,171
1851,Electronics Store,13
720,Electronics Store,6
1893,Italian Restaurant,3
105,Train Station,63
1124,Movie Theater,4
40,Bar,29
214,Salon / Barbershop,1
1119,Train Station,11
1587,Garden,1
112,Chinese Restaurant,7
611,Airport,1
342,Food & Drink Shop,51
268,Building,1
1445,Café,10
837,Medical Center,18
1134,Subway,11
1605,Bookstore,31
1538,Office,6
823,Train Station,48
1464,Sporting Goods Shop,1
324,Train Station,72
432,Coffee Shop,14
418,Dessert Shop,3
2288,Coffee Shop,23
2211,Playground,1
1362,Arcade,18
2241,Train Station,10
1168,Home (private),8
848,Arcade,25
2036,Ramen /  Noodle House,63
1162,Food & Drink Shop,16
834,Video Store,21
1560,Hotel,1
3,BBQ Joint,1
1187,Japanese Restaurant,10
1736,Hobby Shop,19
148,Building,27
1092,Park,3
591,Shrine,1
1856,Medical Center,1
1301,Food & Drink Shop,3
652,Furniture / Home Store,5
823,Japanese Restaurant,1
1581,Hobby Shop,2
268,Electronics Store,1
1480,Drugstore / Pharmacy,2
1058,Snack Place,18
663,Gas Station / Garage,3
156,Café,2
410,Café,4
757,Arcade,147
932,Arcade,100
2090,Coffee Shop,15
560,Electronics Store,52
1784,Food & Drink Shop,69
1706,General College & University,4
105,Ramen /  Noodle House,7
712,Ramen /  Noodle House,21
848,Train Station,103
1706,Café,3
2154,Train Station,181
1468,Train Station,35
189,Chinese Restaurant,6
1018,Department Store,4
2282,Road,7
663,Hobby Shop,7
275,Coffee Shop,19
640,Ramen /  Noodle House,33
1828,Subway,24
1096,Electronics Store,1
1893,Food & Drink Shop,8
2211,Clothing Store,5
889,Train Station,36
54,Food & Drink Shop,4
889,Mall,3
386,Subway,4
253,Post Office,7
889,Electronics Store,1
118,Subway,3
18,Subway,12
851,Ramen /  Noodle House,25
544,Ramen /  Noodle House,70
1751,Electronics Store,6
1790,Convention Center,4
834,Dumpling Restaurant,6
837,Convenience Store,10
1790,Electronics Store,1
712,Student Center,37
1987,Electronics Store,34
1648,Subway,286
1437,Convention Center,6
1328,University,2
889,Miscellaneous Shop,1
253,Bank,3
1561,Concert Hall,2
1836,Electronics Store,27
1074,Mall,8
1379,Ramen /  Noodle House,12
2154,Electronics Store,32
1387,Subway,18
1453,Building,50
214,Chinese Restaurant,2
1733,Music Store,2
409,Bridge,37
770,Pool,1
626,Pool,1
1907,Building,6
1648,Bank,3
889,Hardware Store,1
2127,Park,1
2280,Bridge,9
1033,Coffee Shop,11
560,Light Rail,19
538,University,14
889,Furniture / Home Store,1
752,Bus Station,32
1772,Fast Food Restaurant,6
368,Building,17
1922,Japanese Restaurant,36
560,Convenience Store,61
2177,Electronics Store,1
519,Japanese Restaurant,2
75,Office,4
2290,Coffee Shop,1
1223,Outdoors & Recreation,55
1223,Park,88
1223,Other Great Outdoors,43
1386,Train Station,42
1463,Café,18
1396,Bus Station,6
477,College Academic Building,61
1343,Fast Food Restaurant,1
253,Food & Drink Shop,9
105,Arcade,3
1320,Mall,10
2062,School,14
652,Subway,24
972,Bus Station,31
423,Post Office,20
1751,Subway,74
1541,Laundry Service,7
560,Residential Building (Apartment / Condo),44
423,Food & Drink Shop,56
587,Thai Restaurant,8
1377,Train Station,23
1096,Bookstore,1
1987,Subway,11
2154,Mobile Phone Shop,16
538,Train Station,48
3,Spa / Massage,2
44,Subway,21
1541,Bus Station,13
173,Train Station,102
2058,Bookstore,2
409,Office,42
720,Temple,3
1962,Coffee Shop,5
418,Bus Station,1
784,Medical Center,7
1872,Coffee Shop,10
1368,Office,9
1723,Building,3
44,College Academic Building,17
515,Bookstore,2
652,Toy / Game Store,7
1677,Coffee Shop,56
253,Medical Center,13
1798,Train Station,75
1074,Coffee Shop,2
1340,Convenience Store,21
1362,Donut Shop,1
363,Train Station,66
2290,Convention Center,1
1944,Japanese Restaurant,9
2039,Mall,42
652,Electronics Store,46
141,Train Station,156
465,Gym / Fitness Center,40
363,Chinese Restaurant,6
1021,Department Store,7
1815,Electronics Store,36
1240,Bank,1
1647,Burger Joint,7
1751,University,2
346,Bus Station,116
171,College Academic Building,74
467,Train Station,77
1330,Office,36
1223,Food & Drink Shop,3
375,Laundry Service,18
461,Train Station,65
1223,Playground,33
1231,Miscellaneous Shop,7
1223,Bridge,33
37,Post Office,7
467,Mall,34
948,Café,6
991,Toy / Game Store,10
972,Department Store,6
2090,Hardware Store,1
1541,Medical Center,27
1970,Airport,5
92,Office,27
461,Hobby Shop,1
1499,Library,4
1120,Food & Drink Shop,11
1127,Bowling Alley,11
517,Convenience Store,41
1231,Food & Drink Shop,18
1792,Department Store,37
1699,Hobby Shop,4
253,Drugstore / Pharmacy,9
1954,Ramen /  Noodle House,18
2275,College Academic Building,45
2030,Airport,64
1944,Bookstore,40
410,Medical Center,1
171,Coffee Shop,64
1493,Coffee Shop,59
1308,General College & University,12
1823,School,6
1648,Record Shop,1
330,Light Rail,2
2154,Burger Joint,3
1919,Historic Site,1
1328,Arcade,20
1162,Train Station,122
2031,Subway,249
1746,Subway,56
434,Road,6
1685,Indian Restaurant,12
1573,Train Station,178
1703,Bookstore,2
807,Train Station,200
271,Toy / Game Store,6
1251,Convention Center,2
620,Stadium,7
142,General Travel,11
1672,Medical Center,5
1648,Mobile Phone Shop,2
1950,Café,7
1873,Medical Center,1
515,University,4
526,Train Station,60
141,Subway,29
59,Art Museum,79
62,Department Store,7
1192,Train Station,206
972,Hobby Shop,3
720,Bridge,15
652,Mall,10
690,Ramen /  Noodle House,3
59,Science Museum,76
833,Mall,4
141,Department Store,8
807,Seafood Restaurant,1
1047,Medical Center,1
2163,Park,8
59,Park,85
1792,Ramen /  Noodle House,18
272,Park,4
1944,Video Store,75
59,Stadium,74
652,Hardware Store,4
214,Park,7
1318,Train Station,100
1220,General Travel,7
845,Bar,23
1390,School,23
1564,Event Space,3
720,Government Building,2
1393,Library,1
1873,Drugstore / Pharmacy,1
1564,Japanese Restaurant,9
1220,Train Station,464
410,Gaming Cafe,6
754,Train Station,78
1296,College Academic Building,28
467,Gaming Cafe,1
1296,Medical Center,18
991,Electronics Store,11
426,Road,140
119,Food & Drink Shop,91
1869,Train Station,11
556,Office,16
2174,Diner,1
2218,Subway,148
316,Food & Drink Shop,1
710,Train Station,102
1767,Office,18
271,Arcade,57
1328,Food & Drink Shop,6
1220,Food & Drink Shop,8
1429,Department Store,8
1635,Shrine,264
1881,Japanese Restaurant,17
1026,Train Station,19
1635,Home (private),106
754,Arcade,17
891,Fast Food Restaurant,5
141,Movie Theater,25
519,Bookstore,2
1642,Ramen /  Noodle House,23
1809,Bookstore,8
1541,Arcade,39
754,Video Store,1
2058,Electronics Store,10
700,Convenience Store,16
1026,Arcade,12
700,Food & Drink Shop,51
1429,Record Shop,6
1318,Department Store,6
1156,Home (private),9
1021,Bar,19
675,Miscellaneous Shop,25
812,Sushi Restaurant,2
227,Music Venue,1
459,Subway,90
725,Home (private),8
458,Paper / Office Supplies Store,3
1737,Dessert Shop,1
725,Event Space,1
700,Bank,11
431,Spa / Massage,28
2031,Train Station,109
1379,Shrine,2
690,Coffee Shop,60
339,Food & Drink Shop,9
972,Café,5
426,Gas Station / Garage,54
1220,Mall,15
1092,Convenience Store,73
1008,Mall,14
427,Dumpling Restaurant,14
1045,Convenience Store,36
1264,Train Station,65
177,Train Station,28
822,Mall,198
207,Ramen /  Noodle House,36
2028,Arcade,24
1100,Train Station,42
1580,Furniture / Home Store,44
1580,Department Store,11
1580,Electronics Store,7
1895,Food & Drink Shop,31
201,Music Venue,5
311,Japanese Restaurant,65
346,Train Station,53
176,Miscellaneous Shop,5
1580,Aquarium,19
538,Home (private),18
526,Medical Center,1
704,Train Station,50
63,Road,89
91,Dumpling Restaurant,3
1100,Music Venue,4
1812,Miscellaneous Shop,11
1474,Café,8
136,Train Station,113
280,Coffee Shop,6
822,Arcade,44
965,Train Station,181
2184,Airport,49
105,Café,1
2254,Coffee Shop,113
191,Community College,2
707,Miscellaneous Shop,2
610,Bar,82
2041,Train Station,162
1045,Hobby Shop,59
1673,Café,14
2044,Record Shop,68
1772,Café,5
951,Convenience Store,14
1042,Movie Theater,2
493,Concert Hall,7
1531,Hotel,4
307,Gym / Fitness Center,32
9,Building,4
485,Train Station,102
743,Café,50
624,Electronics Store,18
481,Train Station,65
874,Train Station,88
1740,Electronics Store,3
1560,Ramen /  Noodle House,40
1552,Train Station,484
1333,Train Station,52
1389,Bus Station,1
1942,Subway,18
1299,Subway,38
336,Food & Drink Shop,34
2163,Food & Drink Shop,13
2257,Train Station,339
326,Train Station,162
1635,Subway,354
229,Sushi Restaurant,10
2030,Train Station,48
1590,Subway,21
1035,Ramen /  Noodle House,25
965,Event Space,23
1765,Bookstore,19
285,Coffee Shop,28
2184,Train Station,53
56,Road,11
1517,Train Station,193
1635,Cemetery,3
1667,Gym / Fitness Center,51
917,Electronics Store,8
59,Office,45
192,Bookstore,4
1677,Food & Drink Shop,27
1541,Café,52
1393,Café,26
173,Fast Food Restaurant,2
1104,Train Station,77
789,Department Store,20
919,Train Station,13
363,Hotel,4
1074,Bookstore,10
766,Coffee Shop,16
1260,Subway,78
1152,Subway,106
63,Medical Center,2
543,Train Station,243
1427,Subway,47
1518,BBQ Joint,19
1341,Convenience Store,78
1740,Department Store,1
1518,Bridge,76
822,Electronics Store,43
1518,River,83
908,Japanese Restaurant,5
336,Ramen /  Noodle House,13
1595,Movie Theater,45
1945,Train Station,116
1244,Subway,106
1942,Concert Hall,8
2090,Ramen /  Noodle House,5
2129,Gym / Fitness Center,113
346,Hobby Shop,3
59,Gym / Fitness Center,11
789,Subway,206
1875,Train Station,45
1547,Miscellaneous Shop,3
1582,Stadium,7
40,Concert Hall,4
2018,Train Station,195
2034,Garden,15
326,Food & Drink Shop,6
1152,Hotel,23
1384,Subway,6
1608,Train Station,91
29,Government Building,89
63,Bar,5
820,Train Station,229
2044,Subway,29
280,Train Station,20
777,Clothing Store,1
1333,Arcade,13
525,Train Station,22
418,Government Building,8
128,Convenience Store,38
663,Clothing Store,1
2034,Park,9
1082,Bookstore,3
2041,Electronics Store,1
1480,Road,18
1887,Bookstore,6
891,Food & Drink Shop,42
364,Subway,10
285,Subway,105
609,Japanese Restaurant,9
14,Electronics Store,108
1954,Medical Center,5
1968,Spa / Massage,4
146,Food & Drink Shop,6
921,Convenience Store,2
1012,Office,26
1788,Train Station,58
2085,Mall,63
1565,Subway,67
2163,Train Station,53
6,Japanese Restaurant,3
192,Ramen /  Noodle House,17
2252,Park,5
1940,Building,19
149,Subway,27
168,Ramen /  Noodle House,13
663,Ramen /  Noodle House,2
95,Food & Drink Shop,14
1557,Electronics Store,33
1389,Train Station,88
329,Department Store,2
961,Candy Store,1
1062,Electronics Store,31
364,Coffee Shop,5
128,Miscellaneous Shop,49
65,Train Station,361
1807,Food & Drink Shop,4
65,Plaza,1
1925,Plaza,4
525,Mobile Phone Shop,5
330,American Restaurant,2
1925,Bar,26
543,Café,36
1389,Electronics Store,15
1587,Bar,46
429,Train Station,67
2263,Food & Drink Shop,32
849,Electronics Store,43
1763,Train Station,49
1812,Fast Food Restaurant,30
27,Food & Drink Shop,87
279,Coffee Shop,55
1784,Video Game Store,9
443,Train Station,213
1565,Bridge,50
882,Convenience Store,4
895,Subway,9
361,Mall,10
1983,Sporting Goods Shop,3
1108,University,12
1887,Train Station,39
2184,Light Rail,3
1241,Road,24
175,Train Station,38
1205,Deli / Bodega,1
59,Cemetery,5
1954,Convenience Store,16
1983,Train Station,92
1875,Clothing Store,2
336,Drugstore / Pharmacy,59
910,Train Station,323
51,Electronics Store,17
1481,Post Office,6
935,Train Station,200
1676,Ramen /  Noodle House,63
242,Arcade,171
624,Café,19
812,Stadium,1
86,Bar,47
2186,Train Station,176
1381,Train Station,45
123,Bar,44
1381,Mall,6
849,Bookstore,30
1954,Bookstore,15
133,Bar,30
1701,Mall,55
439,Subway,166
669,Food & Drink Shop,7
795,Train Station,35
934,Train Station,20
1265,Bar,36
576,Subway,23
267,Bridge,27
1086,Bridge,53
773,Train Station,77
321,Train Station,117
244,Italian Restaurant,2
99,Restaurant,5
842,Office,1
410,Food & Drink Shop,2
1883,Paper / Office Supplies Store,1
1081,Ramen /  Noodle House,27
363,Mall,8
1241,Clothing Store,1
584,Japanese Restaurant,3
1547,Subway,89
767,Convenience Store,18
429,Japanese Restaurant,13
1837,Food & Drink Shop,71
1062,Road,5
1241,Furniture / Home Store,1
600,Diner,4
1241,Japanese Restaurant,17
25,Sushi Restaurant,4
1503,Bar,20
51,Record Shop,7
303,Japanese Restaurant,5
1004,Train Station,222
1629,Subway,3
13,Train Station,183
729,Library,1
2018,Subway,9
467,Electronics Store,5
1830,Convenience Store,2
939,Subway,42
1142,Gym / Fitness Center,28
1074,Hobby Shop,1
1808,Arcade,16
1883,Train Station,46
1195,Train Station,219
410,Electronics Store,9
2068,Subway,24
2186,Beer Garden,1
267,Bus Station,14
27,Train Station,88
1823,Chinese Restaurant,4
920,Subway,71
1098,Train Station,227
534,Gym / Fitness Center,1
249,Ramen /  Noodle House,36
615,Hotel,27
761,Shrine,4
1040,Bus Station,212
254,Train Station,125
2154,Arcade,16
1679,Train Station,136
1340,Diner,15
1410,Japanese Restaurant,38
1004,Salon / Barbershop,2
80,Train Station,50
1807,Playground,14
824,Indian Restaurant,4
543,Clothing Store,16
142,Music Venue,1
364,Concert Hall,12
2284,Shop & Service,9
1388,Bar,27
1805,Subway,84
1952,Food & Drink Shop,5
1948,Concert Hall,54
1427,Convenience Store,12
920,Train Station,95
1948,Stadium,52
1474,Ramen /  Noodle House,16
1241,Music Store,1
115,Food & Drink Shop,37
715,Train Station,97
115,Coffee Shop,50
615,Plaza,23
454,Temple,10
1086,Mall,59
1241,Office,2
977,Coffee Shop,19
645,Bus Station,21
1941,Park,26
1530,Road,2
1010,Arcade,2
1481,Stadium,1
1241,Fast Food Restaurant,7
1119,Office,5
104,Train Station,87
2092,Train Station,74
1819,Park,6
1545,Bar,3
578,Japanese Restaurant,23
1866,Subway,27
9,Bakery,11
2189,Japanese Restaurant,8
1395,Train Station,79
1241,Bar,48
1837,Food Truck,23
1813,College Academic Building,1
1547,Concert Hall,11
1335,Music Venue,20
1945,Bookstore,2
454,Bus Station,53
116,Convenience Store,97
454,Smoke Shop,23
1543,Music Venue,7
1050,Train Station,171
482,Home (private),34
454,Korean Restaurant,11
777,Bus Station,88
1963,Bus Station,133
1241,Ramen /  Noodle House,9
446,Mobile Phone Shop,3
23,Ramen /  Noodle House,2
1948,Train Station,448
909,Train Station,67
56,Train Station,93
1905,Mall,3
1605,Japanese Restaurant,21
1040,Subway,71
500,Train Station,262
1195,University,2
1393,Arcade,21
142,Bar,13
361,Dessert Shop,1
218,Fast Food Restaurant,9
1481,Steakhouse,2
1772,Bar,27
417,Train Station,36
1241,Hotel,1
2224,Train Station,86
237,Record Shop,6
644,Subway,50
1092,Playground,8
2092,Clothing Store,5
2247,Convenience Store,35
1517,Arcade,29
974,Train Station,105
1763,Home (private),33
526,Electronics Store,2
1529,Building,2
1948,Home (private),47
621,Arcade,107
1807,Convenience Store,12
1855,Ramen /  Noodle House,14
1908,Clothing Store,11
1622,Seafood Restaurant,1
579,Train Station,59
207,River,9
750,Train Station,131
1086,Miscellaneous Shop,11
2284,Plaza,13
1950,Bar,28
2214,Diner,2
543,Theater,1
1036,Bar,50
864,Café,6
1701,Building,53
1679,Food & Drink Shop,87
60,Bar,81
1701,Electronics Store,59
1701,Fast Food Restaurant,26
249,Bar,8
1461,Italian Restaurant,4
1948,Hobby Shop,49
685,Japanese Restaurant,17
309,Mobile Phone Shop,1
1939,Food & Drink Shop,24
655,Train Station,47
1737,Café,31
1866,Train Station,81
13,Salon / Barbershop,2
932,Ramen /  Noodle House,59
412,Park,39
309,Video Game Store,3
300,Bar,79
2085,Train Station,33
309,Train Station,119
1982,Beer Garden,1
294,Subway,13
1530,Snack Place,1
1462,Office,3
750,Hobby Shop,15
346,Ramen /  Noodle House,4
207,Food & Drink Shop,35
1092,Drugstore / Pharmacy,2
857,Train Station,397
406,Train Station,17
888,Arcade,121
2140,Electronics Store,2
1665,Train Station,112
1050,Convention Center,3
1873,Mobile Phone Shop,1
1836,Japanese Restaurant,9
1968,Train Station,84
497,Japanese Restaurant,17
1796,Beer Garden,2
1086,Paper / Office Supplies Store,2
526,Bookstore,1
808,Japanese Restaurant,15
1958,Other Nightlife,1
1933,Office,130
1957,Steakhouse,4
266,Arcade,30
682,Convenience Store,33
908,Medical Center,12
1050,Food & Drink Shop,8
1402,Subway,5
82,Train Station,76
287,Smoke Shop,5
1117,Bar,29
955,Subway,5
285,Bakery,11
417,Music Venue,37
1701,Deli / Bodega,23
710,Café,18
1701,Playground,51
1040,Shrine,4
1671,Japanese Restaurant,13
1739,Coffee Shop,11
2100,Ramen /  Noodle House,18
1701,Miscellaneous Shop,65
181,Train Station,389
1701,Food & Drink Shop,60
1865,Train Station,67
238,Concert Hall,13
1676,Hotel,1
177,Tea Room,1
1156,Asian Restaurant,2
2042,Bus Station,3
721,Train Station,123
864,Tea Room,1
1074,Eastern European Restaurant,1
285,Drugstore / Pharmacy,23
90,Train Station,102
1040,Bar,35
454,Train Station,41
207,Medical Center,32
321,Candy Store,17
2087,College Academic Building,2
2092,Athletic & Sport,2
161,Government Building,1
1332,Restaurant,9
667,Food & Drink Shop,16
321,Miscellaneous Shop,11
285,Department Store,120
667,Mall,3
2046,Ramen /  Noodle House,3
2062,Diner,6
287,Subway,29
1050,Bookstore,9
507,Convenience Store,31
525,Electronics Store,7
1681,Chinese Restaurant,7
550,Subway,87
2177,Food & Drink Shop,26
321,Bakery,1
553,Fast Food Restaurant,8
1517,Bar,33
207,Drugstore / Pharmacy,24
1330,Clothing Store,6
611,Japanese Restaurant,4
974,Bus Station,60
82,Café,25
2197,Train Station,26
254,Airport,25
1354,Japanese Restaurant,4
1241,Food & Drink Shop,10
571,Department Store,4
2207,Coffee Shop,49
221,Italian Restaurant,4
1241,Café,4
875,Indian Restaurant,19
1830,Ramen /  Noodle House,3
1945,BBQ Joint,3
406,Café,21
1147,Japanese Restaurant,11
1689,Train Station,45
795,Building,1
1531,Bus Station,1
410,Bus Station,7
1143,Bar,9
347,Subway,157
615,Convenience Store,57
123,Ramen /  Noodle House,20
29,Arcade,228
525,Japanese Restaurant,10
1241,Other Nightlife,2
1050,Bus Station,48
2120,Subway,143
511,Mall,22
1794,Train Station,58
52,Train Station,259
2128,Office,21
75,Furniture / Home Store,2
864,Coffee Shop,46
2197,Café,67
1390,Café,17
2239,Train Station,64
211,Ramen /  Noodle House,20
1393,Home (private),95
643,Restaurant,11
988,Bar,107
1953,Train Station,98
11,Arcade,1
241,Diner,8
1866,Food & Drink Shop,13
832,Train Station,34
1873,Bar,25
1794,Bookstore,11
1828,Chinese Restaurant,1
1493,Ramen /  Noodle House,16
1529,Department Store,5
2184,Record Shop,4
736,Athletic & Sport,11
392,Office,23
1908,Italian Restaurant,3
347,Ramen /  Noodle House,31
2033,Neighborhood,12
1450,Train Station,68
511,Train Station,139
868,Gym / Fitness Center,19
1398,Mall,2
2267,Japanese Restaurant,5
1771,Japanese Restaurant,19
550,Train Station,93
1087,Deli / Bodega,7
627,Japanese Restaurant,17
739,Train Station,56
1532,Japanese Restaurant,35
1941,Food & Drink Shop,60
93,Japanese Restaurant,7
635,Ramen /  Noodle House,15
1742,Diner,16
1980,Ramen /  Noodle House,13
635,Arcade,47
2243,Financial or Legal Service,3
1418,Korean Restaurant,1
75,Convenience Store,117
845,Subway,30
1189,Ramen /  Noodle House,88
1480,Coffee Shop,7
1336,Bar,100
161,Food & Drink Shop,10
29,Train Station,654
403,Restaurant,2
2083,Train Station,56
266,Train Station,112
493,Bookstore,20
80,Japanese Restaurant,9
1628,Gym / Fitness Center,4
1879,Gym / Fitness Center,2
191,Subway,133
11,Record Shop,34
1687,Train Station,52
1180,Bar,4
287,Convenience Store,79
1087,Convenience Store,45
526,Subway,20
1687,Asian Restaurant,9
1836,Café,10
1792,Food & Drink Shop,39
1944,Train Station,678
680,Indian Restaurant,22
908,Food & Drink Shop,10
2184,Convenience Store,14
1979,Ramen /  Noodle House,39
2161,Theater,49
127,Restaurant,1
1450,Light Rail,2
1812,Coffee Shop,7
287,Park,129
2021,Italian Restaurant,5
1062,Ramen /  Noodle House,8
1960,Restaurant,19
183,Convenience Store,66
874,Bar,6
1542,Bridge,60
900,Train Station,260
446,Asian Restaurant,2
869,Café,12
845,Office,19
1016,Ramen /  Noodle House,30
1154,Hotel,31
618,Japanese Restaurant,18
410,Convenience Store,17
955,Bar,9
1735,Subway,68
1623,Medical Center,9
1575,Train Station,427
2270,Train Station,12
278,Spa / Massage,19
2270,Gym / Fitness Center,29
1400,Food & Drink Shop,26
2239,Historic Site,1
1290,Mall,66
1693,Miscellaneous Shop,6
1273,Train Station,235
264,Food & Drink Shop,34
2184,Hotel,58
1527,Home (private),52
1951,Sushi Restaurant,8
1604,Ramen /  Noodle House,16
1794,Arcade,4
20,Korean Restaurant,5
2239,Food & Drink Shop,33
1921,Chinese Restaurant,7
191,Electronics Store,7
1690,Office,44
1939,Park,1
1894,Train Station,78
1182,Convenience Store,3
885,Subway,171
1182,Train Station,204
477,Subway,17
644,Mall,2
1623,Office,2
130,Indian Restaurant,3
75,Video Store,17
1839,Ramen /  Noodle House,14
1979,Arcade,132
1980,Train Station,13
1802,Coffee Shop,1
1268,Drugstore / Pharmacy,6
779,Ramen /  Noodle House,57
524,Food & Drink Shop,5
1268,Japanese Restaurant,9
1937,Bar,93
1383,BBQ Joint,6
42,Food & Drink Shop,2
2226,Sandwich Place,1
591,Chinese Restaurant,13
1667,Video Store,3
1608,Japanese Restaurant,4
1154,Train Station,66
1390,Food & Drink Shop,74
503,Train Station,139
1697,Train Station,38
1623,Bus Station,3
211,Subway,7
1726,Bookstore,16
626,Bar,83
2164,Hobby Shop,13
733,Coffee Shop,41
619,Bar,20
1899,Ramen /  Noodle House,29
770,Bar,64
1613,Ramen /  Noodle House,20
1135,Train Station,211
1242,Train Station,81
319,Arcade,62
1390,Mall,52
1010,Indian Restaurant,7
827,Ramen /  Noodle House,6
1166,Food & Drink Shop,19
2259,Bar,3
276,Chinese Restaurant,8
227,Train Station,184
645,Sandwich Place,7
2230,Bar,2
508,Train Station,198
1876,Steakhouse,1
2161,Food & Drink Shop,32
739,Bar,18
1792,Fried Chicken Joint,1
210,Train Station,8
1268,Food & Drink Shop,28
1544,Coffee Shop,42
1939,Ramen /  Noodle House,6
11,Bar,12
1633,Train Station,43
94,Train Station,51
2161,Drugstore / Pharmacy,9
1903,Shrine,19
1633,Food & Drink Shop,13
1855,Donut Shop,4
1045,Road,48
1054,Other Great Outdoors,3
490,Movie Theater,3
2161,Hotel,72
553,Italian Restaurant,10
2235,Italian Restaurant,6
1029,Bakery,12
1188,Caribbean Restaurant,1
392,Deli / Bodega,7
1942,Japanese Restaurant,7
1547,Japanese Restaurant,30
1029,School,1
502,Ramen /  Noodle House,31
1045,Mall,8
1800,Diner,1
1254,Convenience Store,56
191,Japanese Restaurant,3
1774,Building,4
60,Bookstore,10
423,Train Station,158
1074,Café,8
2282,Bridge,11
1735,Bus Station,71
1062,Train Station,38
493,Chinese Restaurant,1
112,Ramen /  Noodle House,51
1273,Department Store,12
364,Chinese Restaurant,6
2083,Miscellaneous Shop,15
1399,Concert Hall,9
1029,Restaurant,5
94,Bar,28
1534,Movie Theater,60
1980,Bookstore,21
860,Sushi Restaurant,2
1051,Other Nightlife,13
210,Arcade,15
702,Home (private),32
563,Train Station,331
183,Bridge,53
1010,Train Station,5
1323,Bus Station,35
628,Gym / Fitness Center,57
1189,Record Shop,14
426,Train Station,121
2033,Building,3
595,Mall,4
540,Arcade,78
1726,Japanese Restaurant,4
1045,Video Store,13
1653,Chinese Restaurant,18
2173,Japanese Restaurant,21
1839,Bridge,107
490,Sushi Restaurant,35
1587,BBQ Joint,4
1604,Temple,1
1846,Spanish Restaurant,1
2125,Train Station,89
603,Food & Drink Shop,6
2039,Food,1
59,Movie Theater,88
1343,Food & Drink Shop,11
211,Train Station,57
65,Ramen /  Noodle House,46
1885,Japanese Restaurant,31
1941,Ramen /  Noodle House,4
1349,Convenience Store,67
1861,Gaming Cafe,84
311,Food & Drink Shop,8
842,Mall,7
192,Electronics Store,18
1659,Camera Store,1
1595,Sandwich Place,1
192,Train Station,156
1116,Bus Station,71
347,Electronics Store,59
1593,Ramen /  Noodle House,25
819,Japanese Restaurant,30
426,Bar,106
1323,Fast Food Restaurant,9
864,Food & Drink Shop,23
1678,Diner,7
1608,Café,2
65,Park,6
1917,Bar,8
238,Japanese Restaurant,10
609,Train Station,171
1677,Music Venue,60
779,Arcade,102
59,Food & Drink Shop,15
9,Arcade,34
1241,Convenience Store,28
191,Clothing Store,2
59,Coffee Shop,38
2022,Electronics Store,11
1653,Food & Drink Shop,25
1241,Bookstore,3
1753,Restaurant,3
1681,Bar,13
1284,Train Station,7
931,Video Store,12
478,Japanese Restaurant,95
1116,Train Station,84
191,Other Great Outdoors,4
1770,Park,194
1604,Train Station,54
1498,Mall,7
191,Train Station,96
1243,Train Station,155
838,Fast Food Restaurant,10
1214,Ramen /  Noodle House,27
1402,Food & Drink Shop,16
1076,Japanese Restaurant,22
36,Subway,63
148,Japanese Restaurant,6
87,Gym / Fitness Center,8
1792,Bookstore,12
1228,Thai Restaurant,2
1980,Coffee Shop,10
227,BBQ Joint,6
2056,Train Station,88
1001,Train Station,157
651,Train Station,31
365,Japanese Restaurant,92
2235,General Entertainment,1
1239,Ramen /  Noodle House,27
1941,Pet Store,6
1477,Ramen /  Noodle House,28
839,Bar,21
1792,Convenience Store,42
459,BBQ Joint,1
2186,Bar,6
992,Train Station,113
157,Bar,3
1845,Subway,75
1441,Train Station,6
2267,Bus Station,4
553,Bar,12
184,Train Station,37
722,Food & Drink Shop,7
2292,Japanese Restaurant,25
2022,Café,46
435,Fast Food Restaurant,53
1643,Salon / Barbershop,2
1793,Gym / Fitness Center,9
1792,Train Station,36
1396,Road,67
96,Japanese Restaurant,20
327,Office,14
2039,Train Station,45
610,Smoke Shop,1
937,Ramen /  Noodle House,18
403,Food & Drink Shop,6
65,Other Nightlife,46
65,Mall,53
1801,Korean Restaurant,2
1100,Korean Restaurant,1
2068,Train Station,37
1067,Food & Drink Shop,62
187,Japanese Restaurant,13
892,General Entertainment,8
464,Sandwich Place,22
1663,Road,4
420,Fast Food Restaurant,7
713,Train Station,10
2087,Korean Restaurant,3
1434,Train Station,53
2101,Train Station,181
767,Department Store,12
1368,Train Station,113
306,Food & Drink Shop,3
412,Bar,20
722,Bridge,1
197,Bar,24
1946,Other Great Outdoors,32
2189,Train Station,51
1452,Gym / Fitness Center,56
1516,Train Station,142
1027,Food & Drink Shop,18
36,Ramen /  Noodle House,26
774,Gym / Fitness Center,35
1891,Convenience Store,195
2199,Bus Station,51
1190,Food & Drink Shop,21
464,Train Station,106
2033,Indian Restaurant,4
2235,Bar,32
486,Subway,113
713,BBQ Joint,3
1405,Office,19
372,Train Station,95
1498,Train Station,158
1190,Convenience Store,17
1104,Video Store,1
1642,Fast Food Restaurant,18
1240,Arcade,116
1142,Ramen /  Noodle House,15
2243,Home (private),8
